tool,stratum,score,eps,n_damaging_in_window,n_normal_in_window,local_lr,lr_lo_gene_boot,lr_hi_gene_boot,lr_hi_bootstrap_only,lr_lo_variant_boot,lr_hi_variant_boot
spliceai_walker,all_1_50,0.0002244710922241211,0.0011160671710968018,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.00026923418045043945,0.0010713040828704834,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0003895312547683716,0.0009510070085525513,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0004558134824037552,0.0008847247809171677,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.00046838074922561646,0.0008721575140953064,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0004902929067611694,0.0008502453565597534,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0005283951759338379,0.000812143087387085,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0005967915058135986,0.0007437467575073242,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0006466507911682129,0.00069388747215271,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0006580650806427002,0.0006824731826782227,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.000658741220831871,0.0006817970424890518,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0006660856306552887,0.0006744526326656342,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0006839632987976074,0.0006565749645233154,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0006964802742004395,0.0006440579891204834,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0006968341767787933,0.0006437040865421295,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0007002800703048706,0.0006402581930160522,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0007097721099853516,0.0006307661533355713,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0007111802697181702,0.0006293579936027527,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0007112622261047363,0.0006292760372161865,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
spliceai_walker,all_1_50,0.0007125139236450195,0.0006280243396759033,1,99,0.043297262809457934,0.0,0.12916996463227196,0.12916996463227196,0.0,0.13032089023439442
