tool,stratum,score,eps,n_damaging_in_window,n_normal_in_window,local_lr,lr_lo_gene_boot,lr_hi_gene_boot,lr_hi_bootstrap_only,lr_lo_variant_boot,lr_hi_variant_boot
fusion_enet,s3_10,0.22874063206003012,0.06595263671552756,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2391206447780253,0.05557262399753238,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.24778126850132481,0.04691200027423287,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2498720443875102,0.044821224388047476,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.25060235272681025,0.04409091604874743,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.25062540157526186,0.04406786720029582,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.25094018231118875,0.04375308646436893,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.251837453833097,0.04285581494246066,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.25374887064163376,0.04094439813392392,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.25385578028672723,0.04083748848883045,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2539636682817109,0.040729600493846774,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2552280205149062,0.03946524826065151,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2560202801651486,0.038672988610409076,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2560920700658403,0.0386011987097174,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.25659170900523937,0.038101559770318316,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2589842296751039,0.035709039100453754,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2593991984294508,0.035294070346106876,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2608242611548478,0.03386900762070988,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.26229402331170615,0.03253609567296506,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.26238270466383196,0.03244741432083925,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2629235771880089,0.0319065417966623,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.26435217010729906,0.030477948877372152,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.26441614477211806,0.030413974212553152,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.26496420862928977,0.029865910355381442,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2655094161250384,0.029320702859632786,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.26586604375017203,0.028964075234499176,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.26685138903875244,0.027978729945918768,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.26821681587297347,0.026717756604428655,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.26908166247814835,0.02585290999925377,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2693395107521681,0.025595061725234014,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.26945504014201216,0.025479532335389965,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2704191402323418,0.02451543224506031,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.27094520527900035,0.02398936719840178,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.27104409527951934,0.023890477197882787,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2710642375824399,0.02387033489496221,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.27109459067438285,0.023839981803019272,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2715191764035435,0.02373790790221869,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.271605104290635,0.023823835789310188,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2723405639395373,0.023532741593967454,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.273252139104742,0.02297697770210555,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.27363351788463786,0.023008116309375992,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.274638046312263,0.022552215161642575,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.275279207205201,0.0219110542687046,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.27599570975576737,0.021565373272384614,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.2770756410833942,0.020983571017553937,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.27775411617769774,0.021006000656154933,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
fusion_enet,s3_10,0.27858262748340484,0.02017748935044783,0,100,0.0,0.0,0.1318421052631579,0.0,0.0,0.1318421052631579
