tool,stratum,score,eps,n_damaging_in_window,n_normal_in_window,local_lr,lr_lo_gene_boot,lr_hi_gene_boot,lr_hi_bootstrap_only,lr_lo_variant_boot,lr_hi_variant_boot
alphagenome,all_1_50,0.7811828467994928,0.4170129636302591,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.7972234256565571,0.40097238477319475,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8151743838563561,0.3830214265733958,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8168436501175165,0.3813521603122354,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8313662730157375,0.36682953741401436,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8389651879668236,0.35923062246292825,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8406814180314541,0.35751439239829774,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.843097398430109,0.35509841199964287,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8453924214467406,0.3528033889830112,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8494707967154682,0.34872501371428366,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8513662420213223,0.3468295684084296,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8564619466662406,0.3417338637635112,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8577784866094589,0.340417323820293,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.868466479331255,0.3297293310984969,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.872873543202877,0.32532226722687485,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8755145758390427,0.3226812345907092,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8829036593437195,0.31529215108603237,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8881145849823951,0.3100812254473567,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8928567290306091,0.3053390813991428,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.8987010791897774,0.2994947312399745,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.903910730779171,0.2942850796505809,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.9040127888321876,0.29418302159756426,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.9165712773799897,0.2816245330497622,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.9174833968281746,0.2807124136015773,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.9246785894036293,0.2735172210261225,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.9564009249210358,0.24179488550871608,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.9643458425998688,0.2338499678298831,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.9674653142690659,0.23073049616068597,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.9675019443035126,0.23069386612623932,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.9694920986890793,0.2287037117406726,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.9719939976930618,0.22620181273669004,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.9779624462127685,0.22023336421698336,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.9799712240695954,0.21822458636015651,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12979704688833735
alphagenome,all_1_50,0.9950225681066514,0.2033064674586058,1,99,0.043297262809457934,0.0,0.1995035369405823,0.1995035369405823,0.0,0.12991508941103902
alphagenome,all_1_50,1.003989216685295,0.19458198621869083,1,99,0.043297262809457934,0.0,0.20220868240670223,0.20220868240670223,0.0,0.12999483768999626
alphagenome,all_1_50,1.01944942176342,0.18042580932378782,1,99,0.043297262809457934,0.0,0.19305406373075548,0.19305406373075548,0.0,0.12999958369538217
alphagenome,all_1_50,1.0456950515508652,0.15861888006329528,1,99,0.043297262809457934,0.0,0.1825017088174983,0.1825017088174983,0.0,0.13025179239442003
alphagenome,all_1_50,1.071808284521103,0.1343764364719391,1,99,0.043297262809457934,0.0,0.1921313586606568,0.1921313586606568,0.0,0.12971528553065
alphagenome,all_1_50,1.0942636251449585,0.11416704729199423,1,99,0.043297262809457934,0.0,0.18292003370253038,0.18292003370253038,0.0,0.12989489924486147
alphagenome,all_1_50,1.1087542176246643,0.1000331968069077,1,99,0.043297262809457934,0.0,0.18046242002427884,0.18046242002427884,0.0,0.13029719091502942
alphagenome,all_1_50,1.114963322877884,0.0940434074029326,1,99,0.043297262809457934,0.0,0.17935483870967744,0.17935483870967744,0.0,0.13053740860480872
alphagenome,all_1_50,1.1158329859375953,0.09317374434322123,1,99,0.043297262809457934,0.0,0.17935483870967744,0.17935483870967744,0.0,0.13053740860480872
alphagenome,all_1_50,1.1198947191238404,0.08911201115697609,1,99,0.043297262809457934,0.0,0.17935483870967744,0.17935483870967744,0.0,0.13053740860480872
alphagenome,all_1_50,1.1207582116127015,0.088248518668115,1,99,0.043297262809457934,0.0,0.17935483870967744,0.17935483870967744,0.0,0.13053740860480872
alphagenome,all_1_50,1.1226256728172301,0.08638105746358637,1,99,0.043297262809457934,0.0,0.17935483870967744,0.17935483870967744,0.0,0.13053740860480872
alphagenome,all_1_50,1.1344229467213154,0.07465974837541589,1,99,0.043297262809457934,0.0,0.18046242002427884,0.18046242002427884,0.0,0.13073474328415452
alphagenome,all_1_50,1.148751037567854,0.060401299595832736,1,99,0.043297262809457934,0.0,0.17935483870967744,0.17935483870967744,0.0,0.1306054076962127
alphagenome,all_1_50,1.150630521774292,0.058521815389394716,1,99,0.043297262809457934,0.0,0.17935483870967744,0.17935483870967744,0.0,0.1306054076962127
alphagenome,all_1_50,1.151424479484558,0.05772785767912869,1,99,0.043297262809457934,0.0,0.17935483870967744,0.17935483870967744,0.0,0.1306054076962127
alphagenome,all_1_50,1.1514288544654847,0.057723482698202044,1,99,0.043297262809457934,0.0,0.17935483870967744,0.17935483870967744,0.0,0.1306054076962127
alphagenome,all_1_50,1.1536950707435607,0.05548445917665967,1,99,0.043297262809457934,0.0,0.17935483870967744,0.17935483870967744,0.0,0.130252268079787
alphagenome,all_1_50,1.1540455780923367,0.05513395182788372,1,99,0.043297262809457934,0.0,0.17935483870967744,0.17935483870967744,0.0,0.130252268079787
alphagenome,all_1_50,1.157263034582138,0.0519164953380824,1,99,0.043297262809457934,0.0,0.17935483870967744,0.17935483870967744,0.0,0.130252268079787
alphagenome,all_1_50,1.1575236082077027,0.05165592171251765,1,99,0.043297262809457934,0.0,0.17935483870967744,0.17935483870967744,0.0,0.130252268079787
alphagenome,all_1_50,1.159897443652153,0.049383843690157025,1,99,0.043297262809457934,0.0,0.17874857523727064,0.17874857523727064,0.0,0.13039917445983013
alphagenome,all_1_50,1.162897103652358,0.04674161560833445,1,99,0.043297262809457934,0.0,0.18553948832035597,0.18553948832035597,0.0,0.13021470048899755
alphagenome,all_1_50,1.1656438410282135,0.04426580891013154,1,99,0.043297262809457934,0.0,0.18553948832035597,0.18553948832035597,0.0,0.1309088082957847
alphagenome,all_1_50,1.166400183737278,0.043774510920047804,1,99,0.043297262809457934,0.0,0.18553948832035597,0.18553948832035597,0.0,0.1309088082957847
alphagenome,all_1_50,1.1673877850174903,0.0433511048555375,1,99,0.043297262809457934,0.0,0.18553948832035597,0.18553948832035597,0.0,0.13059501078681773
alphagenome,all_1_50,1.1700510203838348,0.04068786948919301,1,99,0.043297262809457934,0.0,0.18553948832035597,0.18553948832035597,0.0,0.13059501078681773
alphagenome,all_1_50,1.1726602528244257,0.03808114305138588,1,99,0.043297262809457934,0.0,0.18553948832035597,0.18553948832035597,0.0,0.1301542896458037
alphagenome,all_1_50,1.1753623194992542,0.03537907637655735,1,99,0.043297262809457934,0.0,0.18553948832035597,0.18553948832035597,0.0,0.1301542896458037
alphagenome,all_1_50,1.1766590185463428,0.03408237732946873,1,99,0.043297262809457934,0.0,0.18553948832035597,0.18553948832035597,0.0,0.1301542896458037
alphagenome,all_1_50,1.1774356484413147,0.03330574743449688,1,99,0.043297262809457934,0.0,0.18553948832035597,0.18553948832035597,0.0,0.1301542896458037
alphagenome,all_1_50,1.1786203749477864,0.03212102092802516,1,99,0.043297262809457934,0.0,0.18553948832035597,0.18553948832035597,0.0,0.1301542896458037
alphagenome,all_1_50,1.1790004028007388,0.03174099307507272,1,99,0.043297262809457934,0.0,0.18553948832035597,0.18553948832035597,0.0,0.1301542896458037
alphagenome,all_1_50,1.1794198736548425,0.03132152222096907,1,99,0.043297262809457934,0.0,0.18553948832035597,0.18553948832035597,0.0,0.1301542896458037
alphagenome,all_1_50,1.1805270299315453,0.030373381078243167,1,99,0.043297262809457934,0.0,0.17641459545214175,0.17641459545214175,0.0,0.13010476532126877
alphagenome,all_1_50,1.180718970298767,0.030181440711021468,1,99,0.043297262809457934,0.0,0.17641459545214175,0.17641459545214175,0.0,0.13010476532126877
alphagenome,all_1_50,1.1811005800962449,0.03047005832195282,1,99,0.043297262809457934,0.0,0.17641459545214175,0.17641459545214175,0.0,0.13010476532126877
alphagenome,all_1_50,1.1811601519584656,0.03050539270043373,1,99,0.043297262809457934,0.0,0.17671951886276646,0.17671951886276646,0.0,0.13040140449438195
alphagenome,all_1_50,1.1859799280762673,0.02752322852611533,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1862733751535415,0.02722978144884114,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.186623951792717,0.026879204809665547,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1866822834126651,0.026820873189717487,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.187487182021141,0.026095185801386922,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1885541886091233,0.02503300532698627,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1889548182487488,0.024632375687360764,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1890526602044702,0.024534533731639385,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1914903819561005,0.022633148729801267,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1917679708451032,0.02235555984079851,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.192111236974597,0.022060216590762183,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1930494770407676,0.02121482975780964,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1932154443114995,0.021048862487077713,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.193740765377879,0.02079772092401977,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1941316235810517,0.02040686272084713,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1944914089050145,0.020047077396884383,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1947707606479525,0.019767725653946355,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1954596316441894,0.019137320853769735,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.195702730678022,0.018986920453607947,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1963367819786073,0.018404624238610223,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1964951347559691,0.018246271461248353,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1967705685645342,0.018150193616747856,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1970358859747647,0.017967820540070623,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1970487594604493,0.01795494705438605,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1978773269802332,0.017350297048687846,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.197933859936893,0.017406830005347596,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1980249477550386,0.017497917823493303,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.19818555675447,0.01746658645570287,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1981958104297519,0.017476840130984828,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1983290355652572,0.017610065266490116,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1985712029039859,0.017470622807741032,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1986706227064132,0.01751047074794765,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1990578599274158,0.01714174672961244,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1995591167360544,0.016640489920973778,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1998752310872078,0.01632437556982036,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.1999415010213852,0.016258105635643005,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.2005237696692348,0.0156758369877934,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.200564394146204,0.015635212510824115,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.2009948680177331,0.015204738639295057,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.2021306946873664,0.015071694552898363,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.20272649936378,0.014960316941142082,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.2034971214830876,0.014542303234338805,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.2036439269781112,0.014649996906519025,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.2036617247387766,0.014632199145853564,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.204207149706781,0.014106250368058681,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.2043139316141604,0.013999468460679232,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.2045547554269433,0.013758644647896334,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.2049905609339475,0.013338805362582251,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
alphagenome,all_1_50,1.2050160832703114,0.01331328302621837,0,100,0.0,0.0,0.12859287054409005,0.0,0.0,0.12859287054409005
