tool,stratum,score,eps,n_damaging_in_window,n_normal_in_window,local_lr,lr_lo_gene_boot,lr_hi_gene_boot,lr_hi_bootstrap_only,lr_lo_variant_boot,lr_hi_variant_boot
nt,all_1_50,-4.374051094055176,2.45871639251709,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20601918700465405
nt,all_1_50,-3.837244987487793,1.921910285949707,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20601918700465405
nt,all_1_50,-3.7362260818481445,1.8208913803100586,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20601918700465405
nt,all_1_50,-3.4185190200805664,1.5031843185424805,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20601918700465405
nt,all_1_50,-3.4124364852905273,1.4971017837524414,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20601918700465405
nt,all_1_50,-3.2569150924682617,1.3415803909301758,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20601918700465405
nt,all_1_50,-3.158325672149658,1.2429909706115723,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20601918700465405
nt,all_1_50,-3.139313220977783,1.228957176208496,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20602319466851524
nt,all_1_50,-3.137378215789795,1.2270221710205078,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20602319466851524
nt,all_1_50,-3.098012924194336,1.1876568794250488,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20602319466851524
nt,all_1_50,-3.080929756164551,1.1705737113952637,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20602319466851524
nt,all_1_50,-3.0311086177825928,1.1207525730133057,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20602319466851524
nt,all_1_50,-3.0248870849609375,1.1145310401916504,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20602319466851524
nt,all_1_50,-2.971097946166992,1.060741901397705,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20602319466851524
nt,all_1_50,-2.9603958129882812,1.0500397682189941,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20602319466851524
nt,all_1_50,-2.958232879638672,1.0478768348693848,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20602319466851524
nt,all_1_50,-2.9368929862976074,1.0265369415283203,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20602319466851524
nt,all_1_50,-2.925680637359619,1.015324592590332,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20602319466851524
nt,all_1_50,-2.8953418731689453,0.9849858283996582,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20602319466851524
nt,all_1_50,-2.8865861892700195,0.9762301445007324,2,98,0.08747814322727214,0.0,0.24581620669406928,0.24581620669406928,0.0,0.20602319466851524
nt,all_1_50,-2.8613510131835938,0.9516210556030273,2,98,0.08747814322727214,0.0,0.25162288874196065,0.25162288874196065,0.0,0.206023076427299
nt,all_1_50,-2.845029830932617,0.9352998733520508,2,98,0.08747814322727214,0.0,0.25162288874196065,0.25162288874196065,0.0,0.206023076427299
nt,all_1_50,-2.843992233276367,0.9342622756958008,2,98,0.08747814322727214,0.0,0.25162288874196065,0.25162288874196065,0.0,0.206023076427299
nt,all_1_50,-2.842062473297119,0.9323325157165527,2,98,0.08747814322727214,0.0,0.25162288874196065,0.25162288874196065,0.0,0.206023076427299
nt,all_1_50,-2.8003549575805664,0.9082775115966797,3,97,0.13256996963308254,0.04553021019123659,0.2604511049243083,0.2604511049243083,0.03374241657710344,0.27487321438557705
nt,all_1_50,-2.7595572471618652,0.8674798011779785,3,97,0.13256996963308254,0.04553021019123659,0.2604511049243083,0.2604511049243083,0.03374241657710344,0.27487321438557705
nt,all_1_50,-2.736145496368408,0.8440680503845215,3,97,0.13256996963308254,0.04553021019123659,0.2604511049243083,0.2604511049243083,0.03374241657710344,0.27487321438557705
nt,all_1_50,-2.702363967895508,0.8102865219116211,3,97,0.13256996963308254,0.04553021019123659,0.2604511049243083,0.2604511049243083,0.03374241657710344,0.27487321438557705
nt,all_1_50,-2.637638568878174,0.7577452659606934,3,97,0.13256996963308254,0.04424035433889724,0.2713710275402738,0.2713710275402738,0.03382773131058347,0.2759500343147197
nt,all_1_50,-2.602105140686035,0.7222118377685547,3,97,0.13256996963308254,0.04424035433889724,0.2713710275402738,0.2713710275402738,0.03382773131058347,0.2759500343147197
nt,all_1_50,-2.54050350189209,0.661468505859375,3,97,0.13256996963308254,0.04387463529136378,0.2777899104607993,0.2777899104607993,0.03340193229050692,0.2757414573297175
nt,all_1_50,-2.531252861022949,0.6522178649902344,3,97,0.13256996963308254,0.04387463529136378,0.2777899104607993,0.2777899104607993,0.03340193229050692,0.2757414573297175
nt,all_1_50,-2.50799560546875,0.6299171447753906,3,97,0.13256996963308254,0.0431957108913304,0.27519362029738237,0.27519362029738237,0.033466448411923505,0.2752614670336281
nt,all_1_50,-2.480713367462158,0.6210050582885742,3,97,0.13256996963308254,0.04267528063962762,0.2802036078419881,0.2802036078419881,0.03347388282602014,0.2759997864500447
nt,all_1_50,-2.4764270782470703,0.6215858459472656,3,97,0.13256996963308254,0.04267528063962762,0.2802036078419881,0.2802036078419881,0.03347388282602014,0.2759997864500447
nt,all_1_50,-2.4475650787353516,0.5968561172485352,3,97,0.13256996963308254,0.04216724158439396,0.27922889733539336,0.27922889733539336,0.03332858635335647,0.2760007490003622
nt,all_1_50,-2.4336462020874023,0.5912408828735352,3,97,0.13256996963308254,0.04237199260808202,0.28430436209308474,0.28430436209308474,0.03331932180341747,0.2755118365334654
nt,all_1_50,-2.4150495529174805,0.5788373947143555,3,97,0.13256996963308254,0.043063116287826025,0.2745388708302149,0.2745388708302149,0.03341446018576346,0.27642451221348135
nt,all_1_50,-2.383563995361328,0.5680460929870605,3,97,0.13256996963308254,0.043063116287826025,0.2745388708302149,0.2745388708302149,0.03382410429153642,0.2760295215027435
nt,all_1_50,-2.3728275299072266,0.5598554611206055,3,97,0.13256996963308254,0.043063116287826025,0.2745388708302149,0.2745388708302149,0.03358651751875254,0.2755120720980703
nt,all_1_50,-2.371033191680908,0.5580611228942871,3,97,0.13256996963308254,0.043063116287826025,0.2745388708302149,0.2745388708302149,0.03358651751875254,0.2755120720980703
nt,all_1_50,-2.3701133728027344,0.5571413040161133,3,97,0.13256996963308254,0.043063116287826025,0.2745388708302149,0.2745388708302149,0.03358651751875254,0.2755120720980703
nt,all_1_50,-2.343860149383545,0.5410904884338379,3,97,0.13256996963308254,0.04324457918711353,0.27779339359535293,0.27779339359535293,0.033584951773737215,0.2751791485519022
nt,all_1_50,-2.3434104919433594,0.5406408309936523,3,97,0.13256996963308254,0.04324457918711353,0.27779339359535293,0.27779339359535293,0.033584951773737215,0.2751791485519022
nt,all_1_50,-2.327198028564453,0.524806022644043,3,97,0.13256996963308254,0.04324457918711353,0.27779339359535293,0.27779339359535293,0.0335434105250104,0.2757540057073379
nt,all_1_50,-2.3155622482299805,0.5217733383178711,3,97,0.13256996963308254,0.04237199260808202,0.28430436209308474,0.28430436209308474,0.03369294482938699,0.27466095788699846
nt,all_1_50,-2.308365821838379,0.5145769119262695,3,97,0.13256996963308254,0.04237199260808202,0.28430436209308474,0.28430436209308474,0.03369294482938699,0.27466095788699846
nt,all_1_50,-2.3063554763793945,0.5125665664672852,3,97,0.13256996963308254,0.04237199260808202,0.28430436209308474,0.28430436209308474,0.03369294482938699,0.27466095788699846
nt,all_1_50,-2.2872443199157715,0.4958481788635254,3,97,0.13256996963308254,0.04250580888591856,0.2839585584224728,0.2839585584224728,0.03372782773863825,0.2752839406633999
nt,all_1_50,-2.2871408462524414,0.4957447052001953,3,97,0.13256996963308254,0.04250580888591856,0.2839585584224728,0.2839585584224728,0.03372782773863825,0.2752839406633999
nt,all_1_50,-2.262336492538452,0.47431111335754395,3,97,0.13256996963308254,0.04250580888591856,0.2839585584224728,0.2839585584224728,0.03384954097068477,0.2763491967893378
nt,all_1_50,-2.253976821899414,0.47663211822509766,3,97,0.13256996963308254,0.04237199260808202,0.28430436209308474,0.28430436209308474,0.03377603528777127,0.2755016898368387
nt,all_1_50,-2.234922409057617,0.46230602264404297,3,97,0.13256996963308254,0.04237199260808202,0.28430436209308474,0.28430436209308474,0.03401322530622321,0.27452640055764144
nt,all_1_50,-2.2348155975341797,0.46219921112060547,3,97,0.13256996963308254,0.04237199260808202,0.28430436209308474,0.28430436209308474,0.03401322530622321,0.27452640055764144
nt,all_1_50,-2.225224494934082,0.4526081085205078,3,97,0.13256996963308254,0.04237199260808202,0.28430436209308474,0.28430436209308474,0.03401322530622321,0.27452640055764144
nt,all_1_50,-2.2059192657470703,0.4333028793334961,3,97,0.13256996963308254,0.04237199260808202,0.28430436209308474,0.28430436209308474,0.03401322530622321,0.27452640055764144
nt,all_1_50,-2.2042460441589355,0.4329819679260254,3,97,0.13256996963308254,0.04181953438093537,0.29290501487444454,0.29290501487444454,0.03413903227521303,0.2750910312856853
nt,all_1_50,-2.173727035522461,0.40289831161499023,3,97,0.13256996963308254,0.04237199260808202,0.28430436209308474,0.28430436209308474,0.034159953812478126,0.27580952380952384
nt,all_1_50,-2.172607898712158,0.4017791748046875,3,97,0.13256996963308254,0.04237199260808202,0.28430436209308474,0.28430436209308474,0.034159953812478126,0.27580952380952384
nt,all_1_50,-2.167712688446045,0.3968839645385742,3,97,0.13256996963308254,0.04237199260808202,0.28430436209308474,0.28430436209308474,0.034159953812478126,0.27580952380952384
nt,all_1_50,-2.141326427459717,0.3781309127807617,3,97,0.13256996963308254,0.04181953438093537,0.29290501487444454,0.29290501487444454,0.033618998303991156,0.2755772805163563
nt,all_1_50,-2.1398091316223145,0.3766136169433594,3,97,0.13256996963308254,0.04181953438093537,0.29290501487444454,0.29290501487444454,0.033618998303991156,0.2755772805163563
nt,all_1_50,-2.1364831924438477,0.3732876777648926,3,97,0.13256996963308254,0.04181953438093537,0.29290501487444454,0.29290501487444454,0.033618998303991156,0.2755772805163563
nt,all_1_50,-2.1357669830322266,0.3725714683532715,3,97,0.13256996963308254,0.04181953438093537,0.29290501487444454,0.29290501487444454,0.033618998303991156,0.2755772805163563
nt,all_1_50,-2.1331405639648438,0.370269775390625,3,97,0.13256996963308254,0.04181953438093537,0.29290501487444454,0.29290501487444454,0.033828260896378394,0.27529109792546824
nt,all_1_50,-2.127011299133301,0.36414051055908203,3,97,0.13256996963308254,0.04181953438093537,0.29290501487444454,0.29290501487444454,0.033828260896378394,0.27529109792546824
nt,all_1_50,-2.1118173599243164,0.36539745330810547,3,97,0.13256996963308254,0.04181953438093537,0.29290501487444454,0.29290501487444454,0.03369142242337165,0.2757379632252875
nt,all_1_50,-2.1118030548095703,0.3653831481933594,3,97,0.13256996963308254,0.04181953438093537,0.29290501487444454,0.29290501487444454,0.03369142242337165,0.2757379632252875
nt,all_1_50,-2.104276657104492,0.36447906494140625,3,97,0.13256996963308254,0.041379355721654916,0.2995680369433366,0.2995680369433366,0.033694212342122984,0.2755120720980703
nt,all_1_50,-2.091463088989258,0.35241031646728516,3,97,0.13256996963308254,0.041379355721654916,0.2995680369433366,0.2995680369433366,0.03353658693525621,0.27529855436832185
nt,all_1_50,-2.0857954025268555,0.3476696014404297,3,97,0.13256996963308254,0.041297688579102924,0.2951049575458777,0.2951049575458777,0.03359820324302527,0.27519914562716585
nt,all_1_50,-2.0690393447875977,0.3325309753417969,3,97,0.13256996963308254,0.04148181546578558,0.2883028648138538,0.2883028648138538,0.03397039441050104,0.27506891803226036
nt,all_1_50,-2.0614757537841797,0.3249673843383789,3,97,0.13256996963308254,0.04148181546578558,0.2883028648138538,0.2883028648138538,0.03397039441050104,0.27506891803226036
nt,all_1_50,-2.0605955123901367,0.32408714294433594,3,97,0.13256996963308254,0.04148181546578558,0.2883028648138538,0.2883028648138538,0.03397039441050104,0.27506891803226036
nt,all_1_50,-2.0434484481811523,0.32666492462158203,2,98,0.08747814322727214,0.0,0.21334819528501986,0.21334819528501986,0.0,0.20404404333149853
nt,all_1_50,-2.04158878326416,0.32558393478393555,2,98,0.08747814322727214,0.0,0.21314489808532822,0.21314489808532822,0.0,0.2048588273152089
nt,all_1_50,-2.0380353927612305,0.32203054428100586,2,98,0.08747814322727214,0.0,0.21314489808532822,0.21314489808532822,0.0,0.2048588273152089
nt,all_1_50,-2.0371406078338623,0.3211357593536377,2,98,0.08747814322727214,0.0,0.21314489808532822,0.21314489808532822,0.0,0.2048588273152089
nt,all_1_50,-2.0162668228149414,0.3096151351928711,2,98,0.08747814322727214,0.0,0.21811203241989416,0.21811203241989416,0.0,0.20421385658436794
nt,all_1_50,-2.0157032012939453,0.309051513671875,2,98,0.08747814322727214,0.0,0.21811203241989416,0.21811203241989416,0.0,0.20421385658436794
nt,all_1_50,-2.014155387878418,0.30750370025634766,2,98,0.08747814322727214,0.0,0.21811203241989416,0.21811203241989416,0.0,0.20421385658436794
nt,all_1_50,-2.0043692588806152,0.3035111427307129,2,98,0.08747814322727214,0.0,0.21810398367491796,0.21810398367491796,0.0,0.2040769654102297
nt,all_1_50,-2.000649929046631,0.30234384536743164,3,97,0.13256996963308254,0.0,0.38538504087026,0.38538504087026,0.0,0.27614464389279214
nt,all_1_50,-1.9963116645812988,0.2980055809020996,3,97,0.13256996963308254,0.0,0.38538504087026,0.38538504087026,0.0,0.27614464389279214
nt,all_1_50,-1.9868664741516113,0.29053640365600586,2,98,0.08747814322727214,0.0,0.21816189229504704,0.21816189229504704,0.0,0.20318429513852557
nt,all_1_50,-1.9851064682006836,0.2887763977050781,2,98,0.08747814322727214,0.0,0.21816189229504704,0.21816189229504704,0.0,0.20318429513852557
nt,all_1_50,-1.9795842170715332,0.28325414657592773,2,98,0.08747814322727214,0.0,0.21816189229504704,0.21816189229504704,0.0,0.20318429513852557
nt,all_1_50,-1.9681878089904785,0.28405237197875977,2,98,0.08747814322727214,0.0,0.21816189229504704,0.21816189229504704,0.0,0.20271055500377635
nt,all_1_50,-1.9675674438476562,0.2834320068359375,2,98,0.08747814322727214,0.0,0.21816189229504704,0.21816189229504704,0.0,0.20271055500377635
nt,all_1_50,-1.962538242340088,0.27840280532836914,2,98,0.08747814322727214,0.0,0.21816189229504704,0.21816189229504704,0.0,0.20271055500377635
nt,all_1_50,-1.9617252349853516,0.2775897979736328,2,98,0.08747814322727214,0.0,0.21816189229504704,0.21816189229504704,0.0,0.20271055500377635
nt,all_1_50,-1.9597678184509277,0.275632381439209,2,98,0.08747814322727214,0.0,0.21816189229504704,0.21816189229504704,0.0,0.20271055500377635
nt,all_1_50,-1.956451416015625,0.27271461486816406,2,98,0.08747814322727214,0.0,0.21622310137782103,0.21622310137782103,0.0,0.20249484709020654
nt,all_1_50,-1.9391670227050781,0.2667522430419922,2,98,0.08747814322727214,0.0,0.21622310137782103,0.21622310137782103,0.0,0.20284869507222889
nt,all_1_50,-1.9376039505004883,0.26664209365844727,2,98,0.08747814322727214,0.0,0.21816189229504704,0.21816189229504704,0.0,0.20333105318635328
nt,all_1_50,-1.9343013763427734,0.2699446678161621,2,98,0.08747814322727214,0.0,0.21816189229504704,0.21816189229504704,0.0,0.20333105318635328
nt,all_1_50,-1.9304118156433105,0.2676873207092285,2,98,0.08747814322727214,0.0,0.21622310137782103,0.21622310137782103,0.0,0.2030239834340004
nt,all_1_50,-1.9177417755126953,0.25513601303100586,2,98,0.08747814322727214,0.0,0.21650308433855298,0.21650308433855298,0.0,0.20265407530468688
nt,all_1_50,-1.9163951873779297,0.25424766540527344,2,98,0.08747814322727214,0.0,0.21650308433855298,0.21650308433855298,0.0,0.20265407530468688
nt,all_1_50,-1.915334701538086,0.2531871795654297,2,98,0.08747814322727214,0.0,0.21650308433855298,0.21650308433855298,0.0,0.20265407530468688
nt,all_1_50,-1.910356044769287,0.24848461151123047,2,98,0.08747814322727214,0.0,0.21753404190747055,0.21753404190747055,0.0,0.20255613506798417
nt,all_1_50,-1.9097299575805664,0.24785852432250977,2,98,0.08747814322727214,0.0,0.21753404190747055,0.21753404190747055,0.0,0.20255613506798417
nt,all_1_50,-1.8920774459838867,0.24106311798095703,3,97,0.13256996963308254,0.0,0.3978361724202484,0.3978361724202484,0.03591718628551042,0.27400573312642545
nt,all_1_50,-1.8815593719482422,0.2362227439880371,3,97,0.13256996963308254,0.0,0.38539746097214284,0.38539746097214284,0.035913713011558754,0.27331723805716307
nt,all_1_50,-1.8798933029174805,0.2345566749572754,3,97,0.13256996963308254,0.0,0.38539746097214284,0.38539746097214284,0.035913713011558754,0.27331723805716307
nt,all_1_50,-1.8790349960327148,0.23369836807250977,3,97,0.13256996963308254,0.0,0.38539746097214284,0.38539746097214284,0.035913713011558754,0.27331723805716307
nt,all_1_50,-1.8780817985534668,0.2337355613708496,3,97,0.13256996963308254,0.0,0.38539746097214284,0.38539746097214284,0.035913713011558754,0.27331723805716307
nt,all_1_50,-1.8780784606933594,0.23373889923095703,3,97,0.13256996963308254,0.0,0.38539746097214284,0.38539746097214284,0.035913713011558754,0.27331723805716307
nt,all_1_50,-1.859708309173584,0.23175477981567383,3,97,0.13256996963308254,0.0,0.37999253070276373,0.37999253070276373,0.03640581101011447,0.2739368325401755
nt,all_1_50,-1.8535761833190918,0.2298579216003418,3,97,0.13256996963308254,0.0,0.3833683381464951,0.3833683381464951,0.036239779964994404,0.2728671173617942
nt,all_1_50,-1.8507089614868164,0.2269906997680664,3,97,0.13256996963308254,0.0,0.3833683381464951,0.3833683381464951,0.036239779964994404,0.2728671173617942
nt,all_1_50,-1.8470768928527832,0.2233586311340332,3,97,0.13256996963308254,0.0,0.3833683381464951,0.3833683381464951,0.036239779964994404,0.2728671173617942
nt,all_1_50,-1.836212158203125,0.22396326065063477,3,97,0.13256996963308254,0.0,0.37621734597524564,0.37621734597524564,0.03621415193145655,0.2737053361007784
nt,all_1_50,-1.836181640625,0.22393274307250977,3,97,0.13256996963308254,0.0,0.37621734597524564,0.37621734597524564,0.03621415193145655,0.2737053361007784
nt,all_1_50,-1.8273820877075195,0.21526622772216797,3,97,0.13256996963308254,0.0,0.3850070183803416,0.3850070183803416,0.03619466749182257,0.27433893672124593
nt,all_1_50,-1.8155179023742676,0.20594358444213867,3,97,0.13256996963308254,0.0,0.3853594459039886,0.3853594459039886,0.03615764116776483,0.2741004839185004
nt,all_1_50,-1.812972068786621,0.2033977508544922,3,97,0.13256996963308254,0.0,0.3853594459039886,0.3853594459039886,0.03615764116776483,0.2741004839185004
nt,all_1_50,-1.8117179870605469,0.20332002639770508,3,97,0.13256996963308254,0.0,0.38367932764500057,0.38367932764500057,0.03615965703140826,0.2750890417938016
