tool,stratum,score,eps,n_damaging_in_window,n_normal_in_window,local_lr,lr_lo_gene_boot,lr_hi_gene_boot,lr_hi_bootstrap_only,lr_lo_variant_boot,lr_hi_variant_boot
avi_splice_site_usage,s11_50,0.0078125,0.0,32,1454,0.42177594375668653,0.07325476770469858,0.46564679594134883,0.46564679594134883,0.31007002242391063,0.5433135594661671
avi_splice_site_usage,s11_50,0.0087890625,0.0009765625,32,1472,0.4166183574879227,0.07079082985175918,0.4630586710912811,0.4630586710912811,0.3062729755974983,0.5365696183972799
avi_splice_site_usage,s11_50,0.0089111328125,0.0010986328125,32,1472,0.4166183574879227,0.07079082985175918,0.4630586710912811,0.4630586710912811,0.3062729755974983,0.5365696183972799
avi_splice_site_usage,s11_50,0.00968170166015625,0.00186920166015625,32,1477,0.41520800421274356,0.07079082985175918,0.46092377634212817,0.46092377634212817,0.3051591272476973,0.5349816673617266
avi_splice_site_usage,s11_50,0.009765625,0.001953125,50,1906,0.502739885740935,0.0779658162835733,0.5776095398736908,0.5776095398736908,0.4009325852887571,0.6096499712601953
avi_splice_site_usage,s11_50,0.0103759765625,0.0013427734375,18,446,0.7734529147982063,0.0,1.0707766535183396,1.0707766535183396,0.4967018020171895,1.0824045014936803
avi_splice_site_usage,s11_50,0.010402679443359375,0.001316070556640625,18,446,0.7734529147982063,0.0,1.0707766535183396,1.0707766535183396,0.4967018020171895,1.0824045014936803
avi_splice_site_usage,s11_50,0.010522842407226562,0.0011959075927734375,18,446,0.7734529147982063,0.0,1.0707766535183396,1.0707766535183396,0.4967018020171895,1.0824045014936803
avi_splice_site_usage,s11_50,0.010572433471679688,0.0011463165283203125,18,446,0.7734529147982063,0.0,1.0707766535183396,1.0707766535183396,0.4967018020171895,1.0824045014936803
avi_splice_site_usage,s11_50,0.0106201171875,0.0010986328125,18,446,0.7734529147982063,0.0,1.0707766535183396,1.0707766535183396,0.4967018020171895,1.0824045014936803
avi_splice_site_usage,s11_50,0.01171875,0.0,18,429,0.8041025641025641,0.0,1.1103335413456272,1.1103335413456272,0.5169289788125098,1.125678727956422
avi_splice_site_usage,s11_50,0.01220703125,0.00048828125,18,430,0.8022325581395349,0.0,1.1054133040870795,1.1054133040870795,0.5155629113101633,1.1234247844990026
avi_splice_site_usage,s11_50,0.01318359375,0.00146484375,20,455,0.8423931623931625,0.08360850614185708,1.15778882738491,1.15778882738491,0.5587652899769102,1.157839866555463
avi_splice_site_usage,s11_50,0.013427734375,0.001708984375,20,455,0.8423931623931625,0.08360850614185708,1.15778882738491,1.15778882738491,0.5587652899769102,1.157839866555463
avi_splice_site_usage,s11_50,0.013671875,0.001953125,38,1419,0.5132127476313523,0.14482173174872667,0.7497640586515664,0.7497640586515664,0.3911420050897739,0.6410060590924578
avi_splice_site_usage,s11_50,0.013916015625,0.001708984375,20,990,0.3871604938271605,0.13515117581187008,0.5864187851298599,0.5864187851298599,0.2549019607843137,0.5268695007089371
avi_splice_site_usage,s11_50,0.0140380859375,0.0015869140625,20,989,0.3875519604538816,0.13515117581187008,0.5882587704937763,0.5882587704937763,0.2551763284754721,0.5273185542468448
avi_splice_site_usage,s11_50,0.01416015625,0.00146484375,20,989,0.3875519604538816,0.13515117581187008,0.5882587704937763,0.5882587704937763,0.2551763284754721,0.5273185542468448
avi_splice_site_usage,s11_50,0.014404296875,0.001220703125,20,989,0.3875519604538816,0.13515117581187008,0.5882587704937763,0.5882587704937763,0.2551763284754721,0.5273185542468448
avi_splice_site_usage,s11_50,0.0146484375,0.0009765625,19,985,0.3696694867456289,0.13515117581187008,0.556323186116952,0.556323186116952,0.24028250752148014,0.5064407921598066
avi_splice_site_usage,s11_50,0.015625,0.0,18,964,0.3578423236514523,0.07522027119915017,0.5653499166223409,0.5653499166223409,0.23090338502195792,0.4954325702320073
avi_splice_site_usage,s11_50,0.01577901840209961,0.00015401840209960938,19,964,0.3777224527431996,0.07522027119915017,0.6041998956273751,0.6041998956273751,0.24752595159132443,0.5156569734346693
avi_splice_site_usage,s11_50,0.016357421875,0.000732421875,19,967,0.3765506147305527,0.07497664279040799,0.6021948074781691,0.6021948074781691,0.24669673414428736,0.5143902726834404
avi_splice_site_usage,s11_50,0.0166015625,0.0009765625,19,970,0.37538602520045816,0.07473458744645185,0.60023398651062,0.60023398651062,0.2461025183413534,0.5128088122150392
avi_splice_site_usage,s11_50,0.017578125,0.001953125,25,1100,0.43555555555555553,0.107810720452625,0.683903743315508,0.683903743315508,0.3064243377268643,0.5729557613822088
avi_splice_site_usage,s11_50,0.017822265625,0.001708984375,6,136,0.8454901960784313,0.0,1.1142252776308832,1.1142252776308832,0.3201169470338227,1.4579837612978166
avi_splice_site_usage,s11_50,0.0181884765625,0.0013427734375,6,133,0.864561403508772,0.0,1.1485594237695078,1.1485594237695078,0.327493318583542,1.4960658479878983
avi_splice_site_usage,s11_50,0.0185546875,0.0009765625,6,133,0.864561403508772,0.0,1.1485594237695078,1.1485594237695078,0.327493318583542,1.4960658479878983
avi_splice_site_usage,s11_50,0.0186767578125,0.0008544921875,6,130,0.8845128205128205,0.0,1.1885093167701863,1.1885093167701863,0.3359564329213336,1.5281922354448072
avi_splice_site_usage,s11_50,0.019287109375,0.000244140625,6,126,0.9125925925925926,0.0,1.2796676307212047,1.2796676307212047,0.34549553186907844,1.5850210570903587
avi_splice_site_usage,s11_50,0.01953125,0.0,6,124,0.9273118279569893,0.0,1.3351520318272236,1.3351520318272236,0.3518013417073397,1.6095953644819865
avi_splice_site_usage,s11_50,0.019775390625,0.000244140625,7,125,1.0732088888888889,0.0,1.5432655492214753,1.5432655492214753,0.4567743439870663,1.8120202569932733
avi_splice_site_usage,s11_50,0.02001953125,0.00048828125,7,128,1.0480555555555555,0.0,1.459413389760771,1.459413389760771,0.4467032053153989,1.7670127034003864
avi_splice_site_usage,s11_50,0.020334243774414062,0.0008029937744140625,8,129,1.1884926787252368,0.0,1.6536273115220486,1.6536273115220486,0.5593266949586293,1.9429843252956458
avi_splice_site_usage,s11_50,0.0205078125,0.0009765625,8,140,1.0951111111111111,0.0,1.5779921836834392,1.5779921836834392,0.5187504362528246,1.7815383995635206
avi_splice_site_usage,s11_50,0.020751953125,0.001220703125,8,142,1.0796870109546166,0.0,1.5265359168241968,1.5265359168241968,0.5109503154603977,1.752891052951917
avi_splice_site_usage,s11_50,0.02099609375,0.00146484375,8,143,1.072136752136752,0.0,1.499564010034477,1.499564010034477,0.5081622945286306,1.7407012684326106
avi_splice_site_usage,s11_50,0.02114105224609375,0.00160980224609375,8,144,1.0646913580246913,0.0,1.4721329610704315,1.4721329610704315,0.5048417924768274,1.728687747650391
avi_splice_site_usage,s11_50,0.021484375,0.001953125,15,444,0.6474474474474474,0.26894301763681405,1.0202100936286824,1.0202100936286824,0.39304323372971584,0.9287858001323226
avi_splice_site_usage,s11_50,0.02197265625,0.00146484375,8,318,0.4821243885394829,0.19948560572116442,0.7482720178372353,0.7482720178372353,0.22986739264079284,0.7805964348547973
avi_splice_site_usage,s11_50,0.022216796875,0.001220703125,8,315,0.48671604938271606,0.19948560572116442,0.771863062004114,0.771863062004114,0.23215536964425618,0.7879946769260117
avi_splice_site_usage,s11_50,0.022705078125,0.000732421875,7,304,0.44128654970760234,0.20515850945494996,0.6574197860962567,0.6574197860962567,0.1911161805819358,0.7362373031697353
avi_splice_site_usage,s11_50,0.0233154296875,0.0001220703125,7,300,0.44717037037037033,0.20515850945494996,0.6868016759776536,0.6868016759776536,0.19364533492822966,0.7472228650775284
avi_splice_site_usage,s11_50,0.0234375,0.0,7,299,0.4486659234485321,0.20515850945494996,0.6945621468926554,0.6945621468926554,0.1942752027463646,0.7499169429335588
avi_splice_site_usage,s11_50,0.0244140625,0.0009765625,9,305,0.5655081967213115,0.20189886492576042,0.9722123444246887,0.9722123444246887,0.27614180121292065,0.8901769911504425
avi_splice_site_usage,s11_50,0.024658203125,0.001220703125,9,305,0.5655081967213115,0.20189886492576042,0.9722123444246887,0.9722123444246887,0.27614180121292065,0.8901769911504425
avi_splice_site_usage,s11_50,0.02532958984375,0.00189208984375,10,311,0.6162200785994999,0.20186712926221712,1.0452568697729987,1.0452568697729987,0.31736517808177944,0.9569930407831421
avi_splice_site_usage,s11_50,0.025390625,0.001953125,14,411,0.6528034603947013,0.32451271459919967,1.0077371307112493,1.0077371307112493,0.385245416707995,0.950850501990439
avi_splice_site_usage,s11_50,0.026123046875,0.001220703125,5,111,0.8632632632632633,0.26987012987012987,1.456190476190476,1.456190476190476,0.3062468303699449,1.5691569450475218
avi_splice_site_usage,s11_50,0.0263671875,0.0009765625,5,110,0.8711111111111112,0.26987012987012987,1.456190476190476,1.456190476190476,0.30871164580099647,1.5849739653389825
avi_splice_site_usage,s11_50,0.02685546875,0.00048828125,4,105,0.730074074074074,0.28206861585262805,1.4348326092512138,1.4348326092512138,0.18175735077821392,1.3938320684896026
avi_splice_site_usage,s11_50,0.02734375,0.0,4,100,0.7665777777777778,0.28800690250215705,1.4348326092512138,1.4348326092512138,0.19049603214904495,1.4645357857308043
avi_splice_site_usage,s11_50,0.02752685546875,0.00018310546875,4,101,0.758987898789879,0.28800690250215705,1.4348326092512138,1.4348326092512138,0.18844134417256947,1.450932344382349
avi_splice_site_usage,s11_50,0.0279541015625,0.0006103515625,4,103,0.7442502696871629,0.28800690250215705,1.4348326092512138,1.4348326092512138,0.18363905243235176,1.4248733204433313
avi_splice_site_usage,s11_50,0.0283203125,0.0009765625,4,121,0.6335353535353535,0.2206504494976203,1.390625,1.390625,0.1571687384695515,1.2111331722716412
