tool,stratum,score,eps,local_lr,lr_lo_gene_boot,lr_hi_gene_boot,lr_lo_variant_boot,lr_hi_variant_boot
phylop,pm12,-0.00755905,3.8425590499999998,0.4187810945273632,0.19673943078198397,0.9574136128873587,0.27658866194214404,0.7496345397265642
phylop,pm12,0.0652283,3.7697717,0.4187810945273632,0.19673943078198397,0.9574136128873587,0.27658866194214404,0.7496345397265642
phylop,pm12,0.370488,3.464512,0.4187810945273632,0.19673943078198397,0.9574136128873587,0.27658866194214404,0.7496345397265642
phylop,pm12,0.763858,3.071142,0.4187810945273632,0.19673943078198397,0.9574136128873587,0.27658866194214404,0.7496345397265642
phylop,pm12,1.21325,2.62175,0.4187810945273632,0.19673943078198397,0.9574136128873587,0.27658866194214404,0.7496345397265642
phylop,pm12,1.3612,2.4737999999999998,0.4187810945273632,0.19673943078198397,0.9574136128873587,0.27658866194214404,0.7496345397265642
phylop,pm12,1.49995,2.33505,0.4187810945273632,0.19673943078198397,0.9574136128873587,0.27658866194214404,0.7496345397265642
phylop,pm12,1.53571,2.29929,0.4187810945273632,0.19673943078198397,0.9574136128873587,0.27658866194214404,0.7496345397265642
phylop,pm12,1.53592,2.29908,0.4187810945273632,0.19673943078198397,0.9574136128873587,0.27658866194214404,0.7496345397265642
phylop,pm12,2.32227,1.64169,0.8927860696517413,0.3870434516827309,2.2522556187171823,0.5031002223755847,2.546914679820954
phylop,pm12,2.39968,1.5936499999999998,0.8927860696517413,0.3599823091506309,2.2887470577584645,0.5029945233454006,2.5490867466320477
phylop,pm12,2.40465,1.5886799999999996,0.8927860696517413,0.3599823091506309,2.2887470577584645,0.5029945233454006,2.5490867466320477
phylop,pm12,2.63069,1.41744,0.8927860696517413,0.3599823091506309,2.2887470577584645,0.5029945233454006,2.5490867466320477
phylop,pm12,2.78253,1.2829200000000003,1.1274875621890548,0.44744268077601407,4.001366120218579,0.6011786892975012,3.9568036988320348
phylop,pm12,2.81402,1.2751599999999996,0.9388059701492537,0.3708728652751423,2.897063164108619,0.5295009978175659,2.670751933660681
phylop,pm12,3.05393,1.03525,0.9388059701492537,0.3708728652751423,2.897063164108619,0.5295009978175659,2.670751933660681
phylop,pm12,3.08254,1.00664,0.9388059701492537,0.3708728652751423,2.897063164108619,0.5295009978175659,2.670751933660681
phylop,pm12,3.17033,0.91885,0.9388059701492537,0.3708728652751423,2.897063164108619,0.5295009978175659,2.670751933660681
phylop,pm12,3.21341,0.8757699999999997,0.9111940298507462,0.34893617021276596,2.897063164108619,0.5129750977643024,2.6016209476309227
phylop,pm12,3.23017,0.8590099999999996,0.9111940298507462,0.34893617021276596,2.897063164108619,0.5129750977643024,2.6016209476309227
phylop,pm12,3.28113,0.8097000000000003,0.8743781094527363,0.30828322784810125,2.8164160401002505,0.4919254658385093,2.488465316990308
phylop,pm12,3.38009,0.7147199999999998,0.8743781094527363,0.3384259259259259,2.8168825656224183,0.49192141337468925,2.4968714794866873
phylop,pm12,3.38783,0.7069799999999997,0.8743781094527363,0.3384259259259259,2.8168825656224183,0.49192141337468925,2.4968714794866873
phylop,pm12,3.42364,0.67117,0.8743781094527363,0.3384259259259259,2.8168825656224183,0.49192141337468925,2.4968714794866873
phylop,pm12,3.48278,0.6681800000000004,0.736318407960199,0.27045769764216365,2.459576857507426,0.43422866297071844,1.8220129848057363
phylop,pm12,3.4888,0.6621600000000005,0.736318407960199,0.27045769764216365,2.459576857507426,0.43422866297071844,1.8220129848057363
phylop,pm12,3.52088,0.6300800000000004,0.736318407960199,0.27045769764216365,2.459576857507426,0.43422866297071844,1.8220129848057363
phylop,pm12,3.57352,0.5774400000000006,0.736318407960199,0.27045769764216365,2.459576857507426,0.43422866297071844,1.8220129848057363
phylop,pm12,3.59286,0.5581000000000005,0.736318407960199,0.27045769764216365,2.459576857507426,0.43422866297071844,1.8220129848057363
phylop,pm12,3.80854,0.42001000000000044,0.8927860696517413,0.2615352449223417,3.5184241878083427,0.49489795918367346,2.537484666149059
phylop,pm12,3.82784,0.40420000000000034,0.8927860696517413,0.2615352449223417,3.5184241878083427,0.49489795918367346,2.537484666149059
phylop,pm12,3.835,0.41136000000000017,0.8927860696517413,0.2615352449223417,3.5184241878083427,0.49489795918367346,2.537484666149059
phylop,pm12,3.86924,0.4264800000000002,0.9480099502487561,0.28,3.7462006079027352,0.5309306473451316,2.6922677495978737
phylop,pm12,3.87224,0.4234800000000001,0.9480099502487561,0.28,3.7462006079027352,0.5309306473451316,2.6922677495978737
phylop,pm12,3.96396,0.39044000000000034,0.8927860696517413,0.25435785603460553,3.513677811550152,0.4975126867497455,2.521847690387016
phylop,pm12,3.99333,0.4004699999999999,0.8927860696517413,0.25435785603460553,3.513677811550152,0.49754299754299763,2.521847690387016
phylop,pm12,4.06545,0.33772,0.8927860696517413,0.25435785603460553,3.513677811550152,0.4993757802746567,2.5268065860194224
phylop,pm12,4.07082,0.3323499999999999,0.8927860696517413,0.25435785603460553,3.513677811550152,0.4993757802746567,2.5268065860194224
phylop,pm12,4.07521,0.32796000000000003,0.8927860696517413,0.25435785603460553,3.513677811550152,0.4993757802746567,2.5268065860194224
phylop,pm12,4.08918,0.31399000000000044,0.8927860696517413,0.25435785603460553,3.513677811550152,0.4993757802746567,2.5268065860194224
phylop,pm12,4.09083,0.31233999999999984,0.8927860696517413,0.25435785603460553,3.513677811550152,0.4993757802746567,2.5268065860194224
phylop,pm12,4.09481,0.3083600000000004,0.8927860696517413,0.25435785603460553,3.513677811550152,0.4993757802746567,2.5268065860194224
phylop,pm12,4.11261,0.29129999999999967,2.300995024875622,0.49410711947269637,6.132568181393349,1.0002104377104377,5.46683354192741
phylop,pm12,4.11948,0.2916400000000001,2.300995024875622,0.49410711947269637,6.132568181393349,1.0002104377104377,5.46683354192741
phylop,pm12,4.15096,0.2928899999999999,2.300995024875622,0.5384526607352695,6.142589017665643,1.0045,5.46683354192741
phylop,pm12,4.15583,0.2880200000000004,2.300995024875622,0.5384526607352695,6.142589017665643,1.0045,5.46683354192741
phylop,pm12,4.1661,0.2968600000000001,2.300995024875622,0.5384526607352695,6.142589017665643,1.0045,5.46683354192741
phylop,pm12,4.19007,0.3178300000000003,2.300995024875622,0.5384526607352695,6.142589017665643,1.000927043703053,5.489414694894147
phylop,pm12,4.19128,0.31903999999999977,2.300995024875622,0.5384526607352695,6.142589017665643,1.000927043703053,5.489414694894147
phylop,pm12,4.22537,0.3531299999999997,2.300995024875622,0.5384526607352695,6.142589017665643,1.000927043703053,5.489414694894147
phylop,pm12,4.22855,0.3563100000000001,2.300995024875622,0.5384526607352695,6.142589017665643,1.000927043703053,5.489414694894147
phylop,pm12,4.29091,0.3269500000000001,2.3700248756218905,0.5276705276705276,6.616212126553513,1.031107089480051,5.631116687578419
phylop,pm12,4.29572,0.33176000000000005,2.3700248756218905,0.5276705276705276,6.616212126553513,1.031107089480051,5.631116687578419
phylop,pm12,4.32098,0.31967999999999996,2.3700248756218905,0.4742423706450612,6.539521392906712,1.033327183271833,5.641393543675224
phylop,pm12,4.38976,0.29495000000000005,2.2549751243781095,0.4317088609169073,6.359650193306518,0.9841036746904719,5.340879506576704
phylop,pm12,4.40317,0.2888299999999999,4.601990049751244,0.7197631569141137,8.82912032355915,1.5774180157741802,5.919395465994962
phylop,pm12,4.40391,0.2880900000000004,4.601990049751244,0.7197631569141137,8.82912032355915,1.5774180157741802,5.919395465994962
phylop,pm12,4.43725,0.26242000000000054,4.6940298507462686,0.6831127733026467,9.127401415571285,1.6246493617683688,5.992491550768048
phylop,pm12,4.44385,0.25581999999999994,4.6940298507462686,0.6831127733026467,9.127401415571285,1.6246493617683688,5.992491550768048
phylop,pm12,4.48535,0.2465699999999993,2.324004975124378,0.6835443037974683,4.900779671146271,0.998759305210918,5.4873831517883875
phylop,pm12,4.60711,0.20393999999999934,2.300995024875622,0.5929955290611029,5.096,1.0005262190059943,5.432177763819095
phylop,pm12,4.63091,0.20777,0.9480099502487561,0.2631161333994582,2.3232195533080486,0.5319004334758899,2.567271008537279
phylop,pm12,4.64066,0.19802000000000053,0.9203980099502487,0.2260183968462549,2.3232195533080486,0.5177189365671642,2.4968982630272953
phylop,pm12,4.65088,0.1878000000000002,0.8927860696517413,0.18407112026926364,2.3149825783972124,0.5011269841269842,2.4317059157833896
phylop,pm12,4.6584,0.18027999999999977,0.8927860696517413,0.18407112026926364,2.3149825783972124,0.5011269841269842,2.4317059157833896
phylop,pm12,4.6615,0.1771799999999999,0.8927860696517413,0.18407112026926364,2.3149825783972124,0.5011269841269842,2.4317059157833896
phylop,pm12,4.68723,0.16105000000000036,0.8927860696517413,0.18407112026926364,2.2613458528951487,0.4996381875241004,2.4320292389890232
phylop,pm12,4.692,0.15627999999999975,0.8927860696517413,0.18407112026926364,2.2613458528951487,0.4996381875241004,2.4320292389890232
phylop,pm12,4.69776,0.1505200000000002,0.8927860696517413,0.18407112026926364,2.2613458528951487,0.4996381875241004,2.4320292389890232
