tool,stratum,score,eps,n_damaging_in_window,n_normal_in_window,local_lr,lr_lo_gene_boot,lr_hi_gene_boot,lr_hi_bootstrap_only,lr_lo_variant_boot,lr_hi_variant_boot
fusion_enet,all_1_50,0.22008656206593108,0.05044670366260223,1,99,0.043297262809457934,0.0,0.12950529435721073,0.12950529435721073,0.0,0.12981267244701786
fusion_enet,all_1_50,0.2254118199485811,0.045121445779952224,1,99,0.043297262809457934,0.0,0.12950529435721073,0.12950529435721073,0.0,0.12981267244701786
fusion_enet,all_1_50,0.22911930059980315,0.04141396512873016,1,99,0.043297262809457934,0.0,0.12950529435721073,0.12950529435721073,0.0,0.12981267244701786
fusion_enet,all_1_50,0.23708184922319514,0.03345141650533817,1,99,0.043297262809457934,0.0,0.12950529435721073,0.12950529435721073,0.0,0.12981267244701786
fusion_enet,all_1_50,0.23895963634990258,0.03157362937863073,1,99,0.043297262809457934,0.0,0.12950529435721073,0.12950529435721073,0.0,0.12981267244701786
fusion_enet,all_1_50,0.2417661633135534,0.0287671024149799,1,99,0.043297262809457934,0.0,0.12950529435721073,0.12950529435721073,0.0,0.12981267244701786
fusion_enet,all_1_50,0.24184276650337794,0.028690499225155375,1,99,0.043297262809457934,0.0,0.12950529435721073,0.12950529435721073,0.0,0.12981267244701786
fusion_enet,all_1_50,0.24327947680027834,0.027253788928254974,1,99,0.043297262809457934,0.0,0.12950529435721073,0.12950529435721073,0.0,0.12981267244701786
fusion_enet,all_1_50,0.24339851165766896,0.027134754070864353,1,99,0.043297262809457934,0.0,0.12950529435721073,0.12950529435721073,0.0,0.12981267244701786
fusion_enet,all_1_50,0.24464243747276676,0.02589082825576655,1,99,0.043297262809457934,0.0,0.12950529435721073,0.12950529435721073,0.0,0.12981267244701786
fusion_enet,all_1_50,0.24594170474303728,0.02474984115014539,1,99,0.043297262809457934,0.0,0.1286984803131476,0.1286984803131476,0.0,0.12965942040616438
fusion_enet,all_1_50,0.24595199756914016,0.024739548324042515,1,99,0.043297262809457934,0.0,0.1286984803131476,0.1286984803131476,0.0,0.12965942040616438
fusion_enet,all_1_50,0.24644643281375528,0.024245113079427394,1,99,0.043297262809457934,0.0,0.1286984803131476,0.1286984803131476,0.0,0.12965942040616438
