condition,calibration,object,n,n_pos,n_neg,threshold_at_spec95,sensitivity_at_that_point,specificity_achieved,lr_plus,lr_plus_lo,lr_plus_hi,n_boot_evaluable,lr_plus_interp,sensitivity_interp,lr_plus_interp_lo,lr_plus_interp_hi,n_boot_evaluable_interp,lr_minus_at_spec95,lr_minus_at_sens95,threshold_at_sens95,acmg_tier_observed,acmg_tier,tier_basis,benign_tier_at_sens95,cal_method
y_clinvar/BRCA1_excluded,raw,fusion_M1,734,406,328,0.4563729612255811,0.9975369458128078,0.9512195121951219,20.44950738916256,19.937888198757765,24.502477134146332,2000,19.95073891625614,0.9975369458128078,19.88549618320609,19.999999999999982,2000,0.002589364658330231,0.049261083743842415,0.6137270111210862,Strong,Strong,interpolated to the nominal specificity,Strong,isotonic
y_clinvar/BRCA1_excluded,calibrated_isotonic,fusion_M1,734,406,328,0.17666626270520297,0.9876847290640394,0.9634146341463414,26.99671592775041,19.91845945539341,145.82386363636365,2000,19.75369458128077,0.9876847290640394,19.470065532226595,19.999999999999982,2000,0.0127829394525161,0.02230348454169062,1.0,Strong,Strong,interpolated to the nominal specificity,Strong,isotonic
y_clinvar/BRCA1_excluded,raw,mean_M0b,734,406,328,0.46767152044658644,0.9950738916256158,0.9512195121951219,20.39901477832512,19.873417721518987,24.103551935868992,2000,19.9014778325123,0.9950738916256158,19.74842767295596,19.999999999999982,2000,0.0051787293166603455,0.049411729259878634,0.5962531663262188,Strong,Strong,interpolated to the nominal specificity,Strong,isotonic
y_clinvar/BRCA1_excluded,calibrated_isotonic,mean_M0b,734,406,328,0.26706214928208283,0.9852216748768473,0.9664634146341463,29.377519032691445,19.82817109144543,49.49402390438247,2000,19.70443349753693,0.9852216748768473,19.249565347721806,19.999999999999982,2000,0.015291137666858306,0.029829480863963587,0.8333333333333334,Strong,Strong,interpolated to the nominal specificity,Strong,isotonic
y_clinvar/BRCA1_excluded,raw,single:spliceai,734,406,328,0.5198204074103354,0.9704433497536946,0.9512195121951219,19.89408866995074,18.9234375,23.28151898734177,2000,19.408866995073875,0.9704433497536946,18.503740648379036,19.999999999999982,2000,0.03107237589996207,0.05081017442761104,0.548650090916278,Strong,Strong,interpolated to the nominal specificity,Strong,isotonic
y_clinvar/BRCA1_excluded,calibrated_isotonic,single:spliceai,734,406,328,0.613693352273513,0.9359605911330049,0.9512195121951219,19.1871921182266,18.492084968204573,390.6606741573034,2000,18.738916256157616,0.9369458128078817,17.306733167082278,19.832402234636856,2000,0.06732348111658461,0.036484983314794175,0.4,Strong,Strong,interpolated to the nominal specificity,Strong,isotonic
y_clinvar/BRCA1_excluded,raw,single:pangolin,734,406,328,0.48608567358567356,0.9950738916256158,0.9512195121951219,20.39901477832512,19.817061611374406,23.89100111531373,2000,19.9014778325123,0.9950738916256158,19.254385964912263,19.999999999999982,2000,0.0051787293166603455,0.049869245271544176,0.5450463804780352,Strong,Strong,interpolated to the nominal specificity,Strong,isotonic
y_clinvar/BRCA1_excluded,calibrated_isotonic,single:pangolin,734,406,328,0.6153846153846154,0.958128078817734,0.9512195121951219,19.641625615763544,18.98390921409214,65.72348054846907,2000,19.162561576354662,0.958128078817734,18.35411471321694,19.999999999999982,2000,0.04401919919161299,0.04373882212669826,0.75,Strong,Strong,interpolated to the nominal specificity,Strong,isotonic
y_clinvar/BRCA1_excluded,raw,single:alphagenome,734,406,328,0.5018018552191214,0.9532019704433498,0.9512195121951219,19.54064039408867,19.0579825792417,23.353125000000002,2000,19.06403940886698,0.9532019704433498,18.692810457516323,19.87421383647797,2000,0.049197928508273335,0.05162183855584764,0.5054055656573642,Strong,Strong,interpolated to the nominal specificity,Strong,isotonic
y_clinvar/BRCA1_excluded,calibrated_isotonic,single:alphagenome,734,406,328,0.7442398610161693,0.9064039408866995,0.9573170731707317,21.235749472202674,18.268409139633683,25.008184143222508,2000,18.128078817733975,0.9064039408866995,17.223427331887187,19.75155279503104,2000,0.09776913181261962,0.03708309779536457,0.5,Strong,Moderate,interpolated to the nominal specificity,Strong,isotonic
y_clinvar/BRCA1_excluded,raw,single:gpn_msa,734,406,328,0.5450463804780351,0.9064039408866995,0.9512195121951219,18.581280788177338,17.863920750782064,22.09366197183099,2000,18.128078817733975,0.9064039408866995,17.368421052631565,19.22761550210002,2000,0.09839585701654667,0.058330813963827846,0.45742216117216117,Moderate,Moderate,interpolated to the nominal specificity,Moderate,isotonic
y_clinvar/BRCA1_excluded,calibrated_isotonic,single:gpn_msa,734,406,328,0.6666666666666666,0.8842364532019704,0.9573170731707317,20.71639690358902,17.69516129032258,48.446735395189,2000,17.70837438423644,0.8854187192118227,16.945098039215676,18.922622950819655,2000,0.12092497882087166,0.06295182649862445,0.17857142857142858,Strong,Moderate,interpolated to the nominal specificity,Moderate,isotonic
y_clinvar/BRCA1_excluded,raw,single:nt,734,406,328,0.6888372870515728,0.6354679802955665,0.9512195121951219,13.027093596059112,11.29032258064516,16.793337273627145,2000,12.709359605911319,0.6354679802955665,10.485933503836309,15.717561389759648,2000,0.383225969432866,0.13464696223316927,0.19587257980115122,Moderate,Moderate,interpolated to the nominal specificity,Moderate,isotonic
y_clinvar/BRCA1_excluded,calibrated_isotonic,single:nt,734,406,328,0.7857142857142857,0.6206896551724138,0.9542682926829268,13.572413793103449,10.807453416149068,22.106927710843372,2000,12.551724137931023,0.6275862068965518,10.1156186612576,15.482666666666656,2000,0.3974881568800264,0.20481509748144014,0.13157894736842105,Moderate,Moderate,interpolated to the nominal specificity,Moderate,isotonic
y_clinvar/BRCA1_excluded,raw,single:cadd,676,374,302,0.46988645296601456,0.9786096256684492,0.9503311258278145,19.702673796791444,19.584295612009235,23.662280701754387,2000,19.572192513368968,0.9786096256684492,19.41935483870966,19.999999999999982,2000,0.022508338146788622,0.04844919786096254,0.5556941015824031,Strong,Strong,interpolated to the nominal specificity,Strong,isotonic
y_clinvar/BRCA1_excluded,calibrated_isotonic,single:cadd,676,374,302,0.4355008417508425,0.9705882352941176,0.9503311258278145,19.541176470588237,19.353348729792145,57.10554777228716,2000,19.411764705882337,0.9705882352941176,18.82352941176469,19.76047904191615,2000,0.030948964951834402,0.04783021856192584,0.5555555555555556,Strong,Strong,interpolated to the nominal specificity,Strong,isotonic
y_clinvar/BRCA1_excluded,raw,single:alphamissense,0,0,0,,,,,,,0,,,,,0,,,,not evaluable,not evaluable,interpolated to the nominal specificity,not evaluable,isotonic
y_clinvar/BRCA1_excluded,calibrated_isotonic,single:alphamissense,0,0,0,,,,,,,0,,,,,0,,,,not evaluable,not evaluable,interpolated to the nominal specificity,not evaluable,isotonic
y_clinvar/BRCA1_excluded,raw,single:gnomad_af,234,100,134,0.9594330400782014,0.09,0.9552238805970149,2.0100000000000002,0.8923076923076924,9.782296296296279,1910,2.92,0.14600000000000013,0.720930232558139,8.88888888888888,2000,0.9526562500000001,0.3941176470588238,0.10476978218913695,below supporting,Supporting,interpolated to the nominal specificity,Supporting,isotonic
y_clinvar/BRCA1_excluded,calibrated_isotonic,single:gnomad_af,234,100,134,0.75,0.03,0.9626865671641791,0.804,0.4606116943715369,3.375,1626,1.1100000000000003,0.05550000000000007,0.4580152671755729,4.129353233830851,2000,1.007596899224806,0.26800000000000024,0.2608695652173913,below supporting,below supporting,interpolated to the nominal specificity,Supporting,isotonic
y_clinvar/BRCA1_excluded,raw,single:phylop,734,406,328,0.5553213716254605,0.9285714285714286,0.9512195121951219,19.035714285714285,18.364356701584747,23.81105488370823,2000,18.591133004926093,0.9295566502463054,17.892030848329032,19.427343049137576,2000,0.07509157509157506,0.05552452050852341,0.4903753313848066,Strong,Moderate,interpolated to the nominal specificity,Moderate,isotonic
y_clinvar/BRCA1_excluded,calibrated_isotonic,single:phylop,734,406,328,0.5473720186509771,0.9285714285714286,0.9664634146341463,27.68831168831169,18.447089947089946,37.423668032786885,2000,18.571428571428555,0.9285714285714286,17.964948453608233,19.338529907178422,2000,0.0739071653898152,0.054260716123814355,0.1875,Strong,Moderate,interpolated to the nominal specificity,Moderate,isotonic
y_clinvar/BRCA1_excluded,raw,single:phastcons,734,406,328,0.9102203611474361,0.7783251231527094,0.9603658536585366,19.637741568776054,13.37045516593896,88.95128205128205,1998,17.274876847290624,0.8637438423645319,9.702456204231904,19.138461538461524,2000,0.23082336382828988,0.04700403045230626,0.5158703152388637,Strong,Moderate,interpolated to the nominal specificity,Strong,isotonic
y_clinvar/BRCA1_excluded,calibrated_isotonic,single:phastcons,734,406,328,0.9332376814362109,0.7783251231527094,0.9603658536585366,19.637741568776054,13.391498881431767,95.42105263157896,1998,17.274876847290624,0.8637438423645319,9.441694968291054,19.058823529411747,2000,0.23082336382828988,0.04678851969492365,0.14705882352941177,Strong,Moderate,interpolated to the nominal specificity,Strong,isotonic
y_assay/BRCA1_included,raw,fusion_M1,1675,821,854,0.5765367637769585,0.8891595615103532,0.9508196721311475,18.079577750710516,16.691381485400644,19.54345947814066,2000,17.78319123020705,0.8891595615103532,16.341085271317816,18.600025906735734,2000,0.1165735646184216,0.05709235643344799,0.4906696941541281,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,calibrated_platt,fusion_M1,1675,821,854,0.6509099138321663,0.8830694275274056,0.9508196721311475,17.95574502639058,16.573121081653998,19.365651562531127,2000,17.661388550548097,0.8830694275274056,16.108368024406374,18.54251012145747,2000,0.12297870553152172,0.0576324192645752,0.3490970714421699,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,raw,mean_M0b,1675,821,854,0.6152447730652313,0.8160779537149817,0.9508196721311475,16.593585058871295,15.704154002026343,18.235981948082834,2000,16.32155907429962,0.8160779537149817,15.324406833595182,17.659259259259244,2000,0.1934352555756227,0.06225983978946809,0.4442840667999445,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,calibrated_platt,mean_M0b,1675,821,854,0.7460851244516661,0.807551766138855,0.9508196721311475,16.420219244823386,15.495915985997666,18.22562358276644,2000,16.151035322777087,0.807551766138855,15.193309603257077,17.528989107217058,2000,0.2024024528539628,0.06253371005247162,0.2370053213162836,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,raw,single:spliceai,1675,821,854,0.5810834848604634,0.830694275274056,0.9508196721311475,16.89078359723914,15.07394083060145,19.154557511397535,2000,16.613885505481107,0.830694275274056,14.715383942116922,18.435619735258708,2000,0.17806291738418245,0.06491322717775592,0.4264528460957032,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,calibrated_platt,single:spliceai,1675,821,854,0.7072647484534929,0.807551766138855,0.9508196721311475,16.420219244823386,14.686711562173954,18.931242905753777,2000,16.151035322777087,0.807551766138855,14.379198164586494,18.26296743063931,2000,0.2024024528539628,0.06716218937918998,0.23464618346513558,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,raw,single:pangolin,1675,821,854,0.5787545787545787,0.8380024360535931,0.9508196721311475,17.03938286642306,15.794640062597809,19.14373157051282,2000,16.760048721071847,0.8380024360535931,15.468914646996826,18.516405135520667,2000,0.1703767482884624,0.058103528958836026,0.47244963369963366,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,calibrated_platt,single:pangolin,1675,821,854,0.6937084815103771,0.8355663824604141,0.9508196721311475,16.98984977669509,15.52962239263593,19.06503566773956,2000,16.71132764920827,0.8355663824604141,15.164574842879947,18.425720620842554,2000,0.17293880465370237,0.05939831511947861,0.3305952755803922,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,raw,single:alphagenome,1675,821,854,0.6098901098901099,0.7734470158343484,0.9508196721311475,15.726755988631751,14.931109499637419,18.055555555555557,2000,15.468940316686954,0.7734470158343484,14.63548830811553,17.47247129849563,2000,0.23827124196732327,0.06136401475652611,0.4503059770916914,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,calibrated_platt,single:alphagenome,1675,821,854,0.7555097241527047,0.7697929354445798,0.9508196721311475,15.65245635403979,14.552278820375335,17.924590859966024,2000,15.395858708891582,0.7697929354445798,14.251279406616176,17.31124815633206,2000,0.2421143265151833,0.06262553635210814,0.29272457866052753,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,raw,single:gpn_msa,1675,821,854,0.6728159340659341,0.6358099878197321,0.9508196721311475,12.92813641900122,12.336726804123714,15.057502735399414,2000,12.71619975639463,0.6358099878197321,12.156470588235285,14.593677973472476,2000,0.38302742660338523,0.08378780010959852,0.3333333333333333,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,calibrated_platt,single:gpn_msa,1675,821,854,0.7967577254130961,0.6199756394640682,0.9508196721311475,12.606171335769387,12.134776414421077,15.210299105766264,2000,12.399512789281353,0.6199756394640682,11.96257895454338,14.505862646566152,2000,0.3996807929774455,0.08495615588801922,0.18036640265046897,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,raw,single:nt,1675,821,854,0.8230906593406593,0.31790499390986604,0.9508196721311475,6.46406820950061,4.467227834415382,10.77024885319787,2000,6.358099878197315,0.31790499390986604,4.317757009345791,10.513595166163133,2000,0.7173757822672099,0.22806411901489648,0.13736263736263735,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,calibrated_platt,single:nt,1675,821,854,0.7760919806996478,0.31303288672350793,0.9508196721311475,6.3650020300446615,2.4925619472353318,10.967568530560744,2000,6.260657734470153,0.31303288672350793,2.423021828282772,10.69111424541607,2000,0.72249989499769,0.31358816364548275,0.1667068130393653,Moderate,Moderate,interpolated to the nominal specificity,Supporting,platt
y_assay/BRCA1_included,raw,single:cadd,1547,771,776,0.6730156075928132,0.6342412451361867,0.9510309278350515,12.951873848044235,12.058100540620403,16.88742159128425,2000,12.726329442282738,0.6363164721141374,11.88020359237714,15.865625709743345,2000,0.3845918614828172,0.08207389099491778,0.33439004142238354,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,calibrated_platt,single:cadd,1547,771,776,0.8146578562433567,0.6199740596627756,0.9510309278350515,12.660522902587207,11.354450297598687,16.76030424404256,2000,12.399481193255502,0.6199740596627756,11.178607467204834,15.860805860805849,2000,0.39959367168250154,0.08137538979496102,0.183447168592427,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,raw,single:alphamissense,1,0,1,,,,,,,0,,,,,0,,,,not evaluable,not evaluable,interpolated to the nominal specificity,not evaluable,platt
y_assay/BRCA1_included,calibrated_platt,single:alphamissense,0,0,0,,,,,,,0,,,,,0,,,,not evaluable,not evaluable,interpolated to the nominal specificity,not evaluable,platt
y_assay/BRCA1_included,raw,single:gnomad_af,492,198,294,0.9623655913978495,0.050505050505050504,0.9625850340136054,1.349862258953168,0.6928774928774929,2.3729567956795674,1995,1.2904040404040409,0.0645202020202021,0.7691666666666656,3.2775735294117703,2000,0.9864011136095943,0.32594235033259383,0.09569892473118274,below supporting,below supporting,interpolated to the nominal specificity,Supporting,platt
y_assay/BRCA1_included,calibrated_platt,single:gnomad_af,492,198,294,0.5537046197208765,0.08585858585858586,0.9591836734693877,2.103535353535354,0.7232732558139534,3.9084967320261437,2000,1.9217171717171713,0.09608585858585865,0.8125000000000002,3.749999999999997,2000,0.9530410487857297,1.2148760330578487,0.2535504584337466,Supporting,below supporting,interpolated to the nominal specificity,below supporting,platt
y_assay/BRCA1_included,raw,single:phylop,1675,821,854,0.6610340340523798,0.6686967113276492,0.9508196721311475,13.596833130328868,13.063686555598604,15.979916962119798,2000,13.459196102314245,0.6729598051157129,12.794219653179182,14.828861342334653,2000,0.34843966567264484,0.10587225285368491,0.2602496197056613,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,calibrated_platt,single:phylop,1675,821,854,0.7433757481509874,0.6747868453105969,0.9508196721311475,13.720665854648804,12.969714925843649,15.80985797827903,2000,13.495736906211926,0.6747868453105969,12.596944770857803,14.544715447154461,2000,0.3420345247595447,0.10427381480632188,0.1447433434301622,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,raw,single:phastcons,1675,821,854,0.9885490297422471,0.1315468940316687,0.9800936768149883,6.608296911943827,4.144281429845181,54.20966602465689,1784,5.327836597020521,0.2663918298510263,4.363973974240419,9.001127281809092,2000,0.8860919384670908,0.10661997563946413,0.2820733980690576,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_included,calibrated_platt,single:phastcons,1675,821,854,0.8717192885053638,0.10353227771010962,0.9800936768149883,5.200974421437271,4.162867254496998,13.621285824158207,1515,4.767544270589339,0.23837721352946717,4.080971659919029,8.99141953936475,2000,0.914675549385384,0.10991750065924137,0.14910278681272374,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,raw,fusion_M1,1168,594,574,0.5660543017227148,0.8787878787878788,0.9512195121951219,18.015151515151516,16.637577491654746,19.975172413793103,2000,17.57575757575756,0.8787878787878788,16.02040816326529,18.58627858627857,2000,0.12742812742812742,0.05661327075468496,0.47178504216125916,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,calibrated_platt,fusion_M1,1168,594,574,0.6683378592055381,0.867003367003367,0.9512195121951219,17.773569023569024,16.145480225988702,19.871216059994612,2000,17.340067340067325,0.867003367003367,15.558698727015544,18.52008456659618,2000,0.1398169731503065,0.05672787251734626,0.3368607036129,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,raw,mean_M0b,1168,594,574,0.6141866726049555,0.8114478114478114,0.9512195121951219,16.634680134680135,15.530651340996167,19.018011629556092,2000,16.228956228956214,0.8114478114478114,15.189089872612849,18.059223476297948,2000,0.19822153155486494,0.06105352728446418,0.42792393170898674,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,calibrated_platt,mean_M0b,1168,594,574,0.767135639552108,0.8013468013468014,0.9512195121951219,16.42760942760943,15.114703157235747,18.800339483184832,2000,16.026936026936013,0.8013468013468014,14.437869822485196,18.031496062992108,2000,0.2088405421738755,0.061862183274986875,0.23404437520096041,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,raw,single:spliceai,1168,594,574,0.5937386200544095,0.7828282828282829,0.9512195121951219,16.0479797979798,15.000914494741654,19.5578730703259,2000,15.656565656565643,0.7828282828282829,14.479166666666652,18.12844036697246,2000,0.22830872830872828,0.07112580970448999,0.3769680611785875,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,calibrated_platt,single:spliceai,1168,594,574,0.7879413233884021,0.7306397306397306,0.9512195121951219,14.978114478114477,14.140607580824971,19.306952662721894,2000,14.6127946127946,0.7306397306397306,13.855072463768103,18.192009390229387,2000,0.28317361650694983,0.07355267460254346,0.1712775488757448,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,raw,single:pangolin,1168,594,574,0.5820212925476084,0.8131313131313131,0.9512195121951219,16.66919191919192,15.591415447970013,19.64405487804878,2000,16.26262626262625,0.8131313131313131,15.21052631578946,18.411214953271013,2000,0.19645169645169644,0.058382435465768864,0.4506396887783749,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,calibrated_platt,single:pangolin,1168,594,574,0.7439156166688572,0.797979797979798,0.9512195121951219,16.358585858585858,15.028173615917794,19.850247313661946,2000,15.959595959595946,0.797979797979798,14.723404255319137,18.379204892966346,2000,0.21238021238021235,0.05949802340460521,0.3109837725902046,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,raw,single:alphagenome,1168,594,574,0.6099131683664057,0.7525252525252525,0.9512195121951219,15.426767676767675,14.791813499593385,19.132803755166545,2000,15.050505050505036,0.7525252525252525,14.540059347180996,17.617866004962764,2000,0.2601657601657602,0.06159026159026166,0.4273672161172161,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,calibrated_platt,single:alphagenome,1168,594,574,0.8027648553490965,0.7222222222222222,0.9512195121951219,14.805555555555555,14.066276929906573,18.948092469153313,2000,14.444444444444432,0.7222222222222222,13.737765125491503,17.677941373554727,2000,0.292022792022792,0.0625526094276095,0.2840039331931142,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,raw,single:gpn_msa,1168,594,574,0.6603651145018051,0.6515151515151515,0.9512195121951219,13.356060606060606,12.459511239782016,16.229508196721312,2000,13.030303030303019,0.6515151515151515,12.066115702479328,15.479999999999986,2000,0.3663558663558664,0.0819402603028335,0.32718406593406596,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,calibrated_platt,single:gpn_msa,1168,594,574,0.8076852383426891,0.6161616161616161,0.9512195121951219,12.63131313131313,12.151134875600174,16.199930029388494,2000,12.323232323232311,0.6161616161616161,11.837334029997532,15.427574171029654,2000,0.4035224035224036,0.08315599116786071,0.18829813076071228,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,raw,single:nt,1168,594,574,0.7484701145415431,0.4663299663299663,0.9512195121951219,9.55976430976431,7.343493701599969,11.60697978410671,2000,9.32659932659932,0.46632996632996637,7.088989441930611,10.995670995670984,2000,0.5610377277043944,0.18558654982496067,0.1561173614745043,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,calibrated_platt,single:nt,1168,594,574,0.7738553428560703,0.4612794612794613,0.9512195121951219,9.456228956228957,7.271959459459459,11.55948275862069,2000,9.225589225589218,0.4612794612794613,7.008547008547001,11.020408163265294,2000,0.5663472330138997,0.2224092779648338,0.1487191808117039,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,raw,single:cadd,1075,554,521,0.5921895364392236,0.7743682310469314,0.9500959692898272,15.517148014440433,13.739339425090424,18.458227848101266,2000,15.487364620938616,0.7743682310469314,13.476394849785397,16.068376068376054,2000,0.23748313459504794,0.07490176032714613,0.3543000993621039,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,calibrated_platt,single:cadd,1075,554,521,0.7487091166624076,0.7328519855595668,0.9520153550863724,15.272635379061372,13.176112920738326,18.264851485148515,2000,14.657039711191322,0.7328519855595668,12.749244712990926,16.080068143100494,2000,0.28061313613601957,0.07446245381496347,0.2159755138247004,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,raw,single:alphamissense,1,0,1,,,,,,,0,,,,,0,,,,not evaluable,not evaluable,interpolated to the nominal specificity,not evaluable,platt
y_assay/BRCA1_excluded,calibrated_platt,single:alphamissense,0,0,0,,,,,,,0,,,,,0,,,,not evaluable,not evaluable,interpolated to the nominal specificity,not evaluable,platt
y_assay/BRCA1_excluded,raw,single:gnomad_af,407,162,245,0.9600220567962504,0.07407407407407407,0.9510204081632653,1.5123456790123457,0.7934222322886292,2.872340425531915,1967,1.5123456790123453,0.07561728395061733,0.9154704944178631,3.79044117647059,2000,0.9736130980766174,0.39028275587415384,0.09008363201911586,below supporting,below supporting,interpolated to the nominal specificity,Supporting,platt
y_assay/BRCA1_excluded,calibrated_platt,single:gnomad_af,407,162,245,0.5375284689666874,0.1111111111111111,0.9591836734693877,2.7222222222222223,0.8342059336823734,4.9406779661016955,1986,2.4305555555555545,0.12152777777777783,0.9641400142146418,4.676470588235297,2000,0.9267139479905437,1.3443072702331962,0.24335625588591564,Supporting,Supporting,interpolated to the nominal specificity,below supporting,platt
y_assay/BRCA1_excluded,raw,single:phylop,1168,594,574,0.6610340340523798,0.6599326599326599,0.9512195121951219,13.528619528619528,12.95588701096236,16.979283887468032,2000,13.22222222222221,0.6611111111111111,12.685286275199239,15.016516343999523,2000,0.3575066908400242,0.10456555605809348,0.2602496197056613,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,calibrated_platt,single:phylop,1168,594,574,0.7753663328837912,0.6346801346801347,0.9512195121951219,13.010942760942761,12.527723164557374,16.76435928339978,2000,12.693602693602683,0.6346801346801347,12.251148545176099,15.015873015873002,2000,0.3840542173875507,0.1061498826650343,0.14076964928190064,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,raw,single:phastcons,1168,594,574,0.9885490297422471,0.18181818181818182,0.9703832752613241,6.139037433155081,4.581430745814307,45.73461538461539,1549,6.969696969696969,0.34848484848484873,4.689378884771697,9.712892741061756,2000,0.8431532560796474,0.1105546995377503,0.22907028185081107,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_assay/BRCA1_excluded,calibrated_platt,single:phastcons,1168,594,574,0.8618921758186106,0.18181818181818182,0.9703832752613241,6.139037433155081,2.512294157455448,56.41108545034642,1493,4.757575757575755,0.23787878787878797,2.501794124243105,9.109801937926928,2000,0.8431532560796474,0.11246081504702184,0.12674940189952774,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_clinvar/BRCA1_included,raw,fusion_M1,946,555,391,0.45410018460427204,0.9981981981981982,0.9514066496163683,20.54186818397345,19.965529993503047,23.414274653895404,2000,19.96396396396395,0.9981981981981982,19.899328859060386,19.999999999999982,2000,0.0018938293131841324,0.048648648648648596,0.6240914938868625,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_included,calibrated_platt,fusion_M1,946,555,391,0.07013832653719074,0.9981981981981982,0.9514066496163683,20.54186818397345,19.973684210526315,23.188027024517083,2000,19.96396396396395,0.9981981981981982,19.88929889298891,19.999999999999982,2000,0.0018938293131841324,0.048648648648648596,0.9757432167074005,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_included,raw,mean_M0b,946,555,391,0.4658311498258862,0.9963963963963964,0.9514066496163683,20.504788999525843,19.955684926605606,23.559431426316007,2000,19.92792792792791,0.9963963963963964,19.794854202401357,19.999999999999982,2000,0.0037876586263682647,0.04889877023553111,0.5854282028375082,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_included,calibrated_platt,mean_M0b,946,555,391,0.17059294447020137,0.9945945945945946,0.9514066496163683,20.467709815078237,19.92852428099953,23.197159090909082,2000,19.891891891891877,0.9945945945945946,19.71631205673757,19.999999999999982,2000,0.0056814879395523975,0.04889877023553111,0.8576544723380342,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_included,raw,single:spliceai,946,555,391,0.516453437073875,0.9765765765765766,0.9514066496163683,20.09691797060218,19.17504560565426,22.85378779900031,2000,19.531531531531513,0.9765765765765766,18.730158730158713,19.954131064598055,2000,0.024619781071393954,0.049535472972972915,0.5630649326692493,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_included,calibrated_platt,single:spliceai,946,555,391,0.6159872974075509,0.9603603603603603,0.9514066496163683,19.76320531057373,18.654870775347913,22.61961047164778,2000,19.20720720720719,0.9603603603603603,18.089525822216334,19.925867585852345,2000,0.04166424489005138,0.05045522976557454,0.7296057541962472,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_included,raw,single:pangolin,946,555,391,0.47623392422662497,0.9963963963963964,0.9514066496163683,20.504788999525843,19.845261121856865,23.10946502057613,2000,19.92792792792791,0.9963963963963964,19.526257363121704,19.999999999999982,2000,0.0037876586263682647,0.04915147705845375,0.558586637534006,Strong,Strong,interpolated to the nominal specificity,Strong,platt
