held_out_gene,3,4,5,6
BAP1,0.10485551131883648,0.10304992194890168,0.10199617567448001,0.10197176305092044
BARD1,0.056766399983480174,0.05530878775251691,0.05549060389624355,0.054398946711337166
BRCA1,0.05677575273166972,0.05535205067589946,0.05471364212400362,0.05478792797004706
BRCA2,0.06287952366495429,0.061471653236413695,0.06098055793462853,0.061739924905101266
PALB2,0.07213297666628891,0.07099070139095957,0.07095378346043459,0.07191396625068155
RAD51C,0.054834102878111565,0.05496483783929353,0.05514726280043172,0.055357429865235584
VHL,0.018041173562139735,0.01668145487738759,0.016429433614675037,0.017335978421731253
